Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1,0,2,2.247659499,13,1,1,1,1,1,0,1.687307435
0,0,4,6.954756711,24,1,2,0,0,1,0,0.903085577
1,0,2,17.52841887,3,0,3,0,0,1,0,3.137624351
0,2,1,4.033104225,3,1,3,0,0,0,1,3.18921717
1,1,4,1.564841972,14,0,1,0,1,0,0,1.795369078
1,1,2,15.7623788,14,0,2,1,1,0,0,2.4359582
0,0,1,16.70972311,17,0,3,0,0,0,0,1.688489609
0,2,1,3.253044364,13,1,1,0,0,0,0,1.844056379
0,2,3,17.08691966,25,1,2,0,0,0,0,1.305584514
0,0,1,13.73535591,0,0,2,1,0,0,0,3.545153036
0,0,2,10.40165366,9,0,1,0,0,0,1,2.172345542
0,0,2,16.60500386,28,0,0,0,1,0,0,0.375147851
1,3,1,8.384984986,19,1,2,1,1,0,0,1.557870493
1,1,2,3.879879124,9,1,0,0,0,0,0,2.18571084
0,3,0,5.697053532,9,0,1,0,1,0,0,2.459804672
1,0,2,10.10328037,26,0,2,0,1,0,0,0.427568507
0,2,2,10.62661585,23,0,0,1,0,0,0,0.871999115
1,2,2,16.11161653,1,0,2,1,0,0,0,3.222937499
1,1,2,15.82705447,28,0,1,1,1,0,0,0.818126103
0,3,3,11.62733114,27,1,2,1,0,0,0,0.618936614
0,0,2,15.61570967,26,0,3,1,0,0,0,1.174609514
0,0,0,3.835469166,7,0,3,0,1,1,0,2.800569084
1,1,1,1.001290542,0,0,2,0,0,0,0,2.995458296
0,2,2,17.47267645,0,0,0,0,1,0,0,3.353659743
1,1,3,1.511089875,3,0,3,0,0,0,0,2.732661197
0,0,3,4.933768595,6,0,1,1,0,0,0,2.555667543
1,1,3,13.90637899,8,0,0,1,0,1,0,2.378050042
1,0,1,8.188958753,15,1,3,0,0,0,0,2.060792459
0,0,2,17.5262794,4,0,4,0,0,0,0,3.115250556
1,1,2,5.959595893,1,1,2,1,0,0,0,3.453790619
1,2,1,0.237426933,27,0,0,0,1,0,0,0
0,0,0,6.013112811,22,0,3,0,0,0,0,1.028183689
1,0,3,11.56150098,10,0,0,1,0,0,0,1.989455196
0,0,1,7.518767508,17,1,3,0,0,0,0,1.672034058
0,0,1,10.69745512,24,0,2,1,0,0,1,0.87626666
0,2,0,17.53196238,24,0,2,1,0,0,0,0.859745288
0,3,3,18.24970108,18,1,2,0,0,0,1,1.970600159
1,0,2,5.319481293,12,0,4,0,1,0,0,2.268850734
1,2,2,9.242809465,23,1,3,1,0,0,0,1.119441018
1,2,3,10.9828803,10,0,2,0,1,1,0,2.370893097
0,2,1,18.98224914,19,0,3,0,0,0,0,1.499701932
1,0,2,19.97234638,18,0,2,1,0,0,0,1.87909846
1,3,0,4.708144977,16,1,3,0,0,0,0,1.699348106
0,0,1,14.53959743,4,0,3,0,1,0,0,3.36759116
0,0,3,7.560621245,12,0,0,0,0,0,0,1.287818998
1,0,2,0.162163938,29,0,2,0,0,0,0,0
0,0,1,0.185050449,26,0,4,0,0,0,0,0.57640272
0,0,1,9.211320151,19,1,4,0,1,1,1,1.992298847
0,0,2,9.76669826,0,0,0,0,1,0,0,3.043931624
0,0,0,0.451393931,9,0,1,0,0,0,0,1.756186168
1,2,1,13.73854834,7,0,4,1,0,0,1,3.253785962
0,2,1,5.880067772,23,0,2,1,1,0,0,1.093387571
0,0,1,11.19786203,28,0,2,0,1,0,0,0.763471998
0,2,3,6.018381463,7,0,1,0,0,0,0,2.297355586
0,2,1,3.342686297,18,1,3,1,1,0,0,1.651156129
0,2,1,8.143474772,5,1,1,1,0,0,1,2.827614868
0,0,2,4.645467296,11,0,1,1,0,0,0,2.055772256
0,1,3,10.69601954,27,1,1,1,0,0,0,0.769740612
0,3,1,3.976570606,6,0,4,0,0,0,0,2.635693451
1,1,0,10.16811953,15,0,3,0,0,1,0,1.933779809
0,0,1,3.147570297,8,0,3,1,0,1,0,2.71575327
1,1,2,13.41949419,20,0,2,1,0,0,0,1.325172784
0,1,2,15.07875369,24,0,4,0,0,1,0,1.24509114
0,1,3,2.207884685,21,1,3,0,0,0,0,1.333974103
0,0,4,9.356048241,9,1,3,0,0,0,0,2.622327676
0,0,2,1.417434013,9,0,4,0,1,0,0,2.407284043
1,2,2,11.96364891,9,0,2,0,0,0,0,2.26616031
0,2,2,5.288085959,19,1,3,1,0,0,0,1.760999679
0,0,0,10.55248914,28,0,4,1,0,0,0,0.813017422
1,3,4,10.34922019,15,0,3,1,1,0,1,2.192414534
1,0,1,18.48708692,0,0,2,1,0,0,0,3.211743755
0,1,1,10.98166445,16,0,0,0,0,0,0,1.278235666
1,2,2,11.65996959,29,0,3,1,1,1,0,0.923831698
1,2,1,8.033062515,25,1,2,1,0,1,0,1.325039017
1,3,2,18.98159206,20,1,1,0,0,1,0,1.609410277
0,0,2,15.54371819,28,0,3,1,0,1,0,1.262848732
0,2,2,5.708105806,13,1,2,0,1,0,0,2.243593091
0,0,3,16.88419172,18,0,2,1,0,0,0,1.557687965
1,2,1,8.647927204,20,0,3,0,1,0,0,1.162574074
0,2,2,16.57334287,20,1,2,0,0,1,0,1.680661182
1,1,2,16.45776137,16,0,0,0,1,0,1,1.599424076
0,0,2,3.777403735,13,0,2,0,0,0,0,1.273818176
0,2,2,14.02282263,7,0,0,0,0,0,0,2.210289203
1,0,1,5.812859386,20,1,1,0,0,0,0,1.008571903
0,0,2,5.9498534,20,1,0,0,0,0,0,0.968725635
1,2,1,5.926961538,8,1,1,0,0,0,0,2.681277359
1,0,3,14.51136495,7,0,2,0,1,0,1,2.401373853
0,2,1,4.596520836,12,1,2,1,0,0,0,2.376854346
1,0,2,0.018116705,16,0,4,1,0,1,0,1.947676936
0,0,0,14.30473707,18,1,2,1,0,0,0,1.779756126
0,2,1,3.423694877,27,0,3,1,0,0,0,0.557548887
1,1,2,2.089647906,6,0,2,0,1,1,0,2.795405809
0,0,3,4.750322412,16,0,3,0,0,0,0,1.51476376
1,2,2,7.598010446,0,1,3,0,0,0,0,3.040729613
0,1,3,9.518126549,4,1,2,1,0,0,0,3.208461746
0,1,2,0.891400814,24,0,1,1,0,0,0,0.621119928
0,0,2,19.41146665,5,0,2,0,0,0,1,2.799669734
0,2,1,14.32126107,25,1,3,0,0,0,0,1.302392884
0,2,3,6.463881306,1,0,2,1,1,0,0,3.482452519
1,2,1,6.373945146,26,1,3,0,1,0,0,1.252348589
1,0,3,8.970850987,24,1,1,0,1,0,0,1.169745803
1,2,3,12.52489646,15,0,0,1,1,0,0,2.284791447
1,1,3,2.927461332,21,0,2,0,0,0,0,1.021019253
1,1,2,3.778596275,4,0,3,1,0,0,1,2.897355004
1,0,2,17.18869166,4,0,2,0,1,0,0,3.275903453
0,2,2,5.125098478,11,0,3,1,1,0,0,2.430091199
0,2,1,7.60389996,2,1,1,1,0,1,0,3.228448079
1,0,2,17.42543702,29,0,2,0,0,0,0,0.214570091
1,0,0,13.26295659,15,0,3,1,0,0,0,2.024030376
0,2,2,6.834237587,5,0,3,1,0,0,0,3.034167439
0,0,1,13.67399091,14,0,1,1,0,0,0,1.699825309
0,3,1,0.393664308,14,1,2,0,1,1,1,2.095648191
1,1,1,14.7128532,28,0,3,0,0,0,0,0.524213567
1,1,2,9.74032081,15,0,0,0,0,0,0,1.302641404
1,0,2,16.26364295,19,1,3,1,0,1,0,2.137124411
0,0,0,19.09275304,12,0,2,1,0,0,1,2.422276094
0,3,2,18.51577099,11,0,1,0,0,0,0,2.569614181
1,0,1,18.18530087,9,0,3,0,1,0,0,2.702958618
1,2,2,10.24339912,13,1,1,1,1,0,1,2.3116705
0,0,2,7.202842283,1,0,4,0,1,0,0,3.384992089
0,0,2,9.300706495,28,1,3,0,0,0,0,0.390755887
0,0,2,13.79792007,2,1,3,0,0,0,0,3.597766084
0,1,1,17.67995554,8,0,0,0,1,0,0,2.275665113
1,3,2,4.13972606,10,0,4,1,0,0,0,2.710576701
0,0,2,18.36386317,10,0,3,0,1,0,1,2.555975376
0,0,2,16.30360464,24,0,1,0,1,0,1,1.027727966
0,0,2,19.5771203,21,1,2,1,0,0,0,2.095691365
1,1,0,17.60503547,9,0,1,0,0,0,0,2.380839869
1,0,2,5.598746594,25,0,4,0,0,0,0,0.662078737
0,2,2,2.119118227,13,1,3,1,0,0,0,1.996513116
0,1,1,2.24482144,8,0,4,1,0,0,0,2.139864151
0,1,0,5.824466372,19,0,3,0,1,0,0,1.361434707
1,0,0,12.28367448,26,0,2,0,1,0,0,0.495859041
1,3,3,16.08640652,20,0,1,0,0,1,0,1.287667357
1,0,2,17.98500614,9,1,1,1,0,0,1,2.665075552
0,0,1,12.47506769,21,0,1,0,0,0,0,0.954787542
1,1,1,0.112626255,28,0,2,0,0,0,0,0
0,1,2,3.72633553,8,0,4,0,0,0,1,2.316959974
0,0,3,1.994524077,28,0,4,1,0,0,1,0.674362944
0,0,0,7.266489511,4,0,1,0,0,0,0,2.536633782
1,2,1,10.02701987,7,0,3,0,0,1,0,2.343331353
0,0,3,0.867943572,10,1,2,0,0,0,0,2.240450838
1,2,0,6.969559516,0,1,2,0,0,0,0,3.052640958
1,1,1,3.583593493,20,0,3,1,0,0,0,0.953840685
0,0,4,12.94140333,9,0,2,1,0,1,1,2.596111265
0,0,2,9.285447386,0,0,4,1,0,1,1,4
1,0,1,9.906352939,25,0,3,1,1,0,0,1.08238995
0,2,0,8.553835761,29,0,3,0,1,0,0,0.528225551
1,1,0,19.12039421,21,0,1,1,0,0,0,1.462746292
0,0,1,4.294702502,6,0,1,0,0,0,0,2.006721725
1,1,3,10.3332852,27,0,2,0,0,0,0,0.473300871
1,3,2,14.72034737,13,1,3,1,0,0,1,2.378048945
1,0,2,11.13688826,4,0,4,1,1,0,0,3.546432809
1,3,3,18.58041771,16,1,2,1,0,0,0,2.288466675
0,0,2,7.559367113,21,0,3,1,0,0,0,1.339935509
0,0,1,9.273516115,25,0,2,1,0,0,0,0.813147627
1,0,2,1.770446304,20,1,1,0,1,0,1,1.556106071
1,0,3,12.17998222,5,0,3,1,1,0,0,3.262922355
0,0,3,5.764239369,15,1,3,1,0,0,0,2.179357069
0,0,0,3.20618079,10,0,1,1,1,0,1,2.220050547
0,3,2,10.89062586,9,0,2,1,0,0,0,2.226513595
0,2,2,10.64620527,14,0,2,0,0,0,0,1.565647848
0,2,3,1.517432824,6,0,1,1,0,0,0,2.078777899
0,0,1,13.96430907,22,1,4,0,0,1,0,1.562411262
1,0,2,12.47544381,1,1,2,1,0,1,0,3.57294532
0,0,3,3.780345655,11,1,1,0,1,0,0,2.073033167
0,2,2,9.388697243,18,0,1,0,1,0,0,1.288937696
1,3,2,14.40645833,11,0,4,0,0,0,0,2.547449606
0,0,0,10.58871481,15,0,3,0,0,0,1,2.037768575
0,0,1,7.909781524,5,0,3,0,0,0,0,2.915898133
0,1,1,6.446769162,2,1,0,0,0,0,1,2.799063885
0,0,3,12.20787733,1,0,3,0,1,0,0,3.250110011
0,0,1,18.78217397,19,0,2,0,0,1,0,1.823323103
1,1,2,13.43489681,4,0,3,0,0,1,0,2.992912336
0,2,2,1.494918073,10,1,4,0,0,1,0,2.631736304
1,0,1,9.21369947,25,1,1,1,0,0,0,0.932669739
1,0,2,17.81648263,24,0,2,0,0,1,0,0.872209536
0,3,2,1.889248516,2,0,0,0,1,0,0,2.45150244
1,0,3,19.77751424,2,0,2,0,1,0,1,3.495949742
0,0,2,18.98138787,21,0,1,0,0,0,0,1.088882482
1,0,2,1.565489615,4,1,4,1,1,0,0,3.979420918
1,0,1,18.66826641,21,0,2,0,1,1,0,1.52101349
0,0,3,7.262651805,22,0,3,0,0,0,0,0.766257447
0,2,1,16.89418334,10,0,3,0,0,0,1,2.471395779
0,0,2,8.367666754,2,0,4,1,0,0,0,3.286585134
0,0,1,8.817102254,12,1,2,1,0,1,0,2.121473442
0,1,3,12.68486182,20,0,2,0,0,0,0,1.347633493
1,1,2,15.48954839,7,0,0,0,0,0,0,2.462943118
1,2,2,0.675783019,19,1,0,0,0,0,0,1.041028901
1,2,1,11.86311991,9,0,3,1,0,0,0,2.669979035
1,0,2,3.734659882,1,1,0,0,0,0,0,2.735041611
1,2,2,6.918990357,3,0,2,0,0,0,0,2.742091794
1,0,2,6.959373323,17,0,0,0,0,0,0,0.984294295
1,3,1,9.381206804,18,0,3,0,0,1,0,1.454722898
0,0,4,6.682728238,3,0,2,0,0,1,1,3.158592324
0,3,3,2.147222369,19,0,1,0,0,0,1,1.06741085
1,2,1,2.912574771,25,0,1,0,1,0,1,0.569419885
1,0,3,0.668759711,8,0,2,0,0,0,1,1.934761727
0,1,2,9.404981707,15,0,3,0,0,0,0,1.849103876
0,3,2,19.0889539,25,0,2,0,0,0,0,0.825019641
0,2,1,2.313504473,5,1,3,1,0,0,0,2.913898459
0,0,2,18.92528986,24,0,1,1,0,1,1,1.164539166
1,2,2,14.66723029,3,0,0,1,0,0,0,2.928219391
0,0,2,12.74997606,8,1,0,1,1,0,0,2.652354813
1,0,2,12.90555511,26,0,2,0,0,1,1,0.709353374
1,0,2,16.53455297,12,0,3,0,0,0,0,2.50949123
1,0,2,2.138397288,8,0,1,1,1,0,0,1.979379414
0,2,0,10.09508647,5,0,3,0,0,0,0,2.956254524
0,0,3,13.94182277,20,0,2,0,0,0,0,1.191929046
1,2,2,11.7364089,18,1,4,0,0,0,0,1.810037823
1,0,1,16.65558142,13,1,3,0,1,0,0,2.539112849
1,0,1,1.44543418,20,0,3,1,1,0,0,1.395630675
0,0,2,13.81402079,14,0,2,0,0,0,0,2.000084011
1,0,3,10.68055461,2,0,4,1,0,0,0,3.455509411
0,0,1,7.58321728,4,1,4,0,1,0,0,3.279149727
1,0,2,6.805499645,20,0,2,0,0,0,1,1.14233288
1,1,0,12.41665266,17,0,2,0,1,1,0,1.803296763
1,0,2,17.81990749,13,0,2,0,0,0,1,2.140013878
